Date,County,State Abbreviation,Population,Cases - last 7 days,Cumulative cases,Total RT-PCR diagnostic tests - last 7 days (may be an underestimate due to delayed reporting),Deaths - last 7 days,Cumulative deaths,Viral (RT-PCR) lab test positivity rate - last 7 days,Confirmed COVID-19 admissions - last 7 days,Suspected COVID-19 admissions - last 7 days,% inpatient beds occupied by COVID-19 patient,Total inpatient beds among hospitals reporting - last 7 days,% ventilators in use by COVID-19 patient,Total ventilators among hospitals reporting - last 7 days,People who are fully vaccinated,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,People with at least 1 dose,People with at least 1 dose - ages 65+,People who are fully vaccinated - 12-17,People who are fully vaccinated as % of population - 12-17,People with at least 1 dose - ages 12-17
2021-03-22,"Seminole County, FL",FL,471826,629,28997,7189,4,449,0.061,23,10,0.09,253,0.04,78,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Pasco County, FL",FL,553947,616,35336,8438,9,681,0.064,93,31,0.05,1355.166666666667,0.03,226,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Manatee County, FL",FL,403253,601,33832,8786,2,630,0.063,20,27,0.06,722,0.03,108,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Osceola County, FL",FL,375751,583,38661,8061,6,473,0.069,28,20,0.06,586,0.07,111.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Collier County, FL",FL,384902,491,31736,5706,10,490,0.06,65,1,0.08,822.7142857142858,0.03,114,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Sarasota County, FL",FL,433742,482,28455,7897,25,776,0.049,45,8,0.05,1216.142857142857,0.03,215.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Lake County, FL",FL,367118,387,25978,6000,5,594,0.04,37,32,0.06,747,0.02,104,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"St. Lucie County, FL",FL,328297,322,23449,7330,13,569,0.064,42,21,0.06,613,0.06,123.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Marion County, FL",FL,365579,251,28632,6613,18,905,0.052,36,18,0.05,823,0.03,201.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Bay County, FL",FL,174705,238,19411,1619,7,368,0.048,14,9,0.02,439,0.09,114.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"St. Johns County, FL",FL,264672,217,20774,5212,2,201,0.031,7,7,0.02,335,0,36,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Hernando County, FL",FL,193920,216,12052,2799,5,435,0.105,26,8,0.05,553,0.02,93,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Leon County, FL",FL,293582,204,29982,5909,4,298,0.025,16,0,0.01,851,0.01,229,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Alachua County, FL",FL,269043,199,23015,11878,3,252,0.022,51,12,0.02,1798.428571428571,0.02,408,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Charlotte County, FL",FL,188910,186,11187,2639,4,389,0.067,24,6,0.03,643,0.01,98,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Flagler County, FL",FL,115081,174,6434,1130,0,93,0.081,7,0,0.07,163,0,18,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Martin County, FL",FL,161000,168,11132,4252,4,299,0.063,37,0,0.08,415,0.01,257,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Sumter County, FL",FL,132420,152,8501,1784,1,243,0.071,18,0,0.07,290,0.01,33.28571428571428,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Escambia County, FL",FL,318316,150,34558,3473,5,657,0.044,23,29,0.02,1253,0.17,160.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Okaloosa County, FL",FL,210738,147,19599,1738,3,344,0.042,11,0,0.03,431,0.02,103,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Citrus County, FL",FL,149657,146,10156,1354,3,420,0.081,17,7,0.05,332,0.01,63,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Clay County, FL",FL,219252,144,17146,4120,7,325,0.03,18,16,0.03,516.8571428571429,0.07,160.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Indian River County, FL",FL,159923,140,11499,5217,4,276,0.039,10,9,0.05,324,0.14,37,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Santa Rosa County, FL",FL,184313,125,17579,1356,2,276,0.071,4,3,0.02,157,0,31,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Monroe County, FL",FL,74228,112,6228,1711,1,48,0.076,6,0,0.03,128,0,23.28571428571428,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Highlands County, FL",FL,106221,79,7510,1896,2,313,0.032,17,7,0.09,305,0.01,60,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Nassau County, FL",FL,88625,60,7917,1729,1,118,0.031,3,2,0.06,58,0,14,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Walton County, FL",FL,74071,52,7249,588,0,81,0.038,10,0,0.01,136,0.09,15,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Hendry County, FL",FL,42022,52,4425,269,2,77,0.086,0,0,0.01,26,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"DeSoto County, FL",FL,38001,50,3984,711,1,79,0.064,5,0,0.17,20.28571428571428,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Levy County, FL",FL,41503,47,3037,586,0,43,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Okeechobee County, FL",FL,42168,38,3667,793,0,83,0.051,10,6,0.05,100,0.02,23,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Columbia County, FL",FL,71686,35,7771,1336,2,162,0.039,3,3,0.04,93,0,25.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Jackson County, FL",FL,46414,33,6021,845,1,154,0.007,1,0,0.04,100,0.04,20,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Suwannee County, FL",FL,44417,31,5197,750,0,135,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Putnam County, FL",FL,74521,30,5966,1195,0,133,0.035,2,5,0.03,87,0.02,35,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Gadsden County, FL",FL,45660,19,5524,640,2,92,0.011,0,0,0,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Hardee County, FL",FL,26937,18,2873,388,3,37,0.068,0,0,0,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Bradford County, FL",FL,28201,17,2902,446,0,54,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Wakulla County, FL",FL,33739,17,3223,347,1,53,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Taylor County, FL",FL,21569,11,2689,282,2,44,0.078,4,0,0.01,48,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Gilchrist County, FL",FL,18582,11,1464,215,0,37,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Baker County, FL",FL,29210,11,3335,370,2,59,0.031,0,0,0,22,0,4,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Dixie County, FL",FL,16826,9,1537,225,0,22,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Franklin County, FL",FL,12125,8,1293,70,0,16,0.091,0,0,0,15,0,11,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Glades County, FL",FL,13811,8,919,38,3,19,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Gulf County, FL",FL,13639,7,1897,158,0,41,0.03,0,0,0,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Jefferson County, FL",FL,14246,6,1416,210,0,24,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Holmes County, FL",FL,19617,6,2207,210,1,45,0.012,0,0,0,20,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Hamilton County, FL",FL,14428,6,1581,118,0,23,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Calhoun County, FL",FL,14105,5,1647,231,0,42,0.066,1,0,0.03,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Union County, FL",FL,15237,5,1765,193,0,70,0.035,0,0,0,15,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Washington County, FL",FL,25473,4,2650,156,0,48,0.033,1,0,0,37,0,7,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Madison County, FL",FL,18493,3,2029,548,0,43,0.008,0,0,0,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Liberty County, FL",FL,8354,2,1051,93,1,16,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Lafayette County, FL",FL,8422,1,1604,166,0,25,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,"Unallocated, FL",FL,NA,-3,3509,23665,0,0,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Miami-Dade County, FL",FL,2716940,7535,435135,135565,59,5728,0.097,578,207,0.09,6129.571428571429,0.06,1892.714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Broward County, FL",FL,1952778,4215,208462,64578,48,2597,0.092,481,120,0.11,4498.714285714286,0.09,1018,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Hillsborough County, FL",FL,1471968,2278,118190,28473,27,1582,0.063,279,111,0.05,4105.571428571428,0.04,644,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Palm Beach County, FL",FL,1496770,2259,128321,37403,29,2598,0.075,214,59,0.05,3640.142857142857,0.03,743,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Orange County, FL",FL,1393452,2091,120412,28420,22,1169,0.051,200,316,0.05,4721.142857142857,0.03,830,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Pinellas County, FL",FL,974996,1190,70382,20160,16,1526,0.044,263,146,0.06,3047.714285714286,0.05,452.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Lee County, FL",FL,770577,1064,61015,12270,3,907,0.078,93,20,0.06,1585.285714285714,0.04,247.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Polk County, FL",FL,724777,843,59834,13948,26,1220,0.056,164,82,0.08,1552,0.11,150,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Volusia County, FL",FL,553284,830,36785,9620,4,697,0.05,50,16,0.04,1564,0.04,216,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Duval County, FL",FL,957755,820,91536,20874,35,1281,0.034,93,81,0.04,3225,0.08,545,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Brevard County, FL",FL,601942,688,36306,7755,6,789,0.057,63,12,0.05,1384,0.05,192.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Manatee County, FL",FL,403253,638,33905,8994,1,630,0.06,22,26,0.05,722,0.02,108,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Seminole County, FL",FL,471826,631,29062,7154,1,449,0.064,22,7,0.08,253,0.04,78,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Osceola County, FL",FL,375751,607,38723,8058,3,473,0.07,23,20,0.06,586,0.07,111.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Pasco County, FL",FL,553947,595,35373,8530,9,681,0.063,95,30,0.05,1355.428571428571,0.03,226,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Sarasota County, FL",FL,433742,490,28515,7913,26,777,0.051,48,7,0.05,1217.142857142857,0.03,215.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Collier County, FL",FL,384902,473,31763,5724,9,490,0.061,59,1,0.08,823.2857142857142,0.03,114,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Lake County, FL",FL,367118,382,26009,6022,3,594,0.038,40,36,0.05,747,0.02,104,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"St. Lucie County, FL",FL,328297,317,23470,6943,13,569,0.063,36,20,0.06,613,0.06,123.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Marion County, FL",FL,365579,237,28646,6077,17,905,0.049,35,20,0.05,823,0.03,201.1428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Bay County, FL",FL,174705,235,19411,1369,7,369,0.045,13,4,0.02,439,0.09,115.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"St. Johns County, FL",FL,264672,214,20788,5528,1,200,0.031,10,6,0.02,335,0,36,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Alachua County, FL",FL,269043,211,23039,11381,2,252,0.021,49,12,0.02,1798.714285714286,0.02,408,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Hernando County, FL",FL,193920,208,12065,2617,5,435,0.107,22,11,0.04,553,0.02,93,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Leon County, FL",FL,293582,201,29992,5592,4,298,0.027,13,0,0.01,851,0.01,229,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Charlotte County, FL",FL,188910,194,11209,2481,1,389,0.069,28,11,0.03,643,0.01,98,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Clay County, FL",FL,219252,165,17170,4367,7,325,0.032,15,13,0.03,516.2857142857142,0.07,160.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Flagler County, FL",FL,115081,160,6440,1184,0,93,0.087,10,0,0.07,163,0,18,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Martin County, FL",FL,161000,159,11141,4143,4,299,0.061,37,0,0.08,415,0.01,257,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Sumter County, FL",FL,132420,149,8518,1748,1,243,0.071,17,0,0.07,290,0.01,33.71428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Escambia County, FL",FL,318316,148,34566,3392,5,657,0.041,22,25,0.02,1253,0.14,160.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Indian River County, FL",FL,159923,148,11514,5442,4,277,0.041,9,8,0.05,324,0.14,37,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Citrus County, FL",FL,149657,142,10159,1347,3,420,0.083,17,6,0.04,332,0.02,63,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Okaloosa County, FL",FL,210738,133,19601,1867,2,344,0.041,6,0,0.02,431,0.02,103,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Santa Rosa County, FL",FL,184313,132,17592,1416,0,276,0.077,4,4,0.02,157,0,31,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Monroe County, FL",FL,74228,115,6244,1728,1,48,0.07,7,0,0.04,128,0,23.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Highlands County, FL",FL,106221,76,7516,2024,2,313,0.028,18,4,0.09,305,0.01,60,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Nassau County, FL",FL,88625,56,7920,1738,1,118,0.028,1,2,0.06,58,0,14,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Walton County, FL",FL,74071,53,7258,590,0,81,0.039,10,0,0.01,136,0.09,15,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Hendry County, FL",FL,42022,53,4428,275,2,77,0.101,0,0,0.01,26,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"DeSoto County, FL",FL,38001,47,3985,700,1,80,0.059,4,0,0.13,19.71428571428572,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Levy County, FL",FL,41503,45,3039,573,0,43,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Okeechobee County, FL",FL,42168,37,3669,779,0,83,0.056,12,7,0.05,100,0.01,23,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Jackson County, FL",FL,46414,36,6027,878,1,154,0.007,1,0,0.03,100,0.03,20,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Putnam County, FL",FL,74521,35,5971,1197,0,133,0.035,2,5,0.02,87,0.02,35,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Columbia County, FL",FL,71686,34,7773,1355,2,162,0.041,5,3,0.04,93,0,25.28571428571428,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Suwannee County, FL",FL,44417,26,5197,746,0,135,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Bradford County, FL",FL,28201,21,2907,440,0,54,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Gadsden County, FL",FL,45660,19,5524,605,1,92,0.013,0,0,0,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Hardee County, FL",FL,26937,19,2876,358,2,37,0.076,0,0,0,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Wakulla County, FL",FL,33739,17,3223,335,1,53,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Baker County, FL",FL,29210,14,3338,352,2,59,0.027,0,0,0,22,0,4,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Taylor County, FL",FL,21569,12,2691,284,2,45,0.079,2,0,0,48,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Dixie County, FL",FL,16826,9,1538,216,1,23,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Gilchrist County, FL",FL,18582,9,1464,202,0,37,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Gulf County, FL",FL,13639,8,1898,142,0,41,0.038,0,0,0,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Glades County, FL",FL,13811,8,920,35,3,19,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Franklin County, FL",FL,12125,8,1293,61,0,16,0.107,0,0,0,15,0,11,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Hamilton County, FL",FL,14428,7,1582,112,0,23,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Holmes County, FL",FL,19617,6,2207,195,2,46,0.012,0,0,0,20,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Union County, FL",FL,15237,6,1766,192,0,70,0.036,0,0,0,15,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Washington County, FL",FL,25473,5,2651,161,0,48,0.026,1,0,0,37,0,7,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Jefferson County, FL",FL,14246,5,1416,210,0,24,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Madison County, FL",FL,18493,3,2029,440,0,43,0.009,0,0,0,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Calhoun County, FL",FL,14105,3,1647,219,0,42,0.049,1,0,0.03,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Liberty County, FL",FL,8354,2,1051,75,1,16,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Lafayette County, FL",FL,8422,1,1604,159,0,25,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,"Unallocated, FL",FL,NA,-1,3512,24105,0,0,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Miami-Dade County, FL",FL,2716940,7521,436394,134737,54,5742,0.1,573,203,0.09,6132.285714285716,0.06,1890.571428571428,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Broward County, FL",FL,1952778,4300,209170,66355,45,2603,0.091,460,108,0.11,4494.428571428572,0.08,1017.142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Palm Beach County, FL",FL,1496770,2265,128620,37014,26,2602,0.075,216,62,0.05,3641.142857142857,0.03,742.5714285714287,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Hillsborough County, FL",FL,1471968,2249,118558,27998,16,1582,0.063,277,110,0.05,4105.571428571428,0.04,643.4285714285712,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Orange County, FL",FL,1393452,2168,120795,28547,21,1170,0.05,202,315,0.05,4722.857142857143,0.03,831.7142857142858,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Pinellas County, FL",FL,974996,1246,70580,20021,9,1529,0.045,250,160,0.06,3049.571428571428,0.05,452.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Lee County, FL",FL,770577,1085,61202,13036,3,907,0.078,90,16,0.06,1585.714285714286,0.04,248.1428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Polk County, FL",FL,724777,880,59991,14849,17,1221,0.057,166,82,0.08,1552,0.11,150,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Volusia County, FL",FL,553284,840,36887,9440,4,698,0.045,49,14,0.04,1564,0.04,216,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Duval County, FL",FL,957755,832,91651,20974,36,1283,0.033,86,88,0.04,3225,0.08,545,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Seminole County, FL",FL,471826,662,29165,7053,1,449,0.065,20,5,0.08,253,0.05,78,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Manatee County, FL",FL,403253,650,34036,8872,0,630,0.059,24,31,0.05,722,0.02,108,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Osceola County, FL",FL,375751,638,38843,7780,3,473,0.069,25,23,0.06,586,0.06,111.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Pasco County, FL",FL,553947,624,35492,8437,9,681,0.065,91,29,0.05,1355.571428571429,0.03,226,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Brevard County, FL",FL,601942,598,36438,7637,7,790,0.059,69,10,0.05,1384,0.05,192.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Sarasota County, FL",FL,433742,500,28592,8111,26,777,0.05,46,6,0.04,1217.571428571428,0.03,215.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Collier County, FL",FL,384902,494,31857,5863,9,490,0.058,58,2,0.08,828,0.04,114,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Lake County, FL",FL,367118,414,26092,6055,3,594,0.04,42,38,0.05,747,0.02,104,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"St. Lucie County, FL",FL,328297,332,23528,7075,11,571,0.063,37,16,0.06,613,0.06,123.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Bay County, FL",FL,174705,242,19435,1397,4,369,0.042,11,5,0.02,439,0.09,115.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Marion County, FL",FL,365579,239,28677,6234,14,911,0.051,37,16,0.05,823,0.03,201,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Hernando County, FL",FL,193920,234,12111,2595,4,435,0.114,21,10,0.04,553,0.02,93,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"St. Johns County, FL",FL,264672,229,20829,5228,2,201,0.031,11,5,0.03,335,0.01,36,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Leon County, FL",FL,293582,227,30041,5588,5,301,0.028,13,0,0.01,851,0.01,229,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Alachua County, FL",FL,269043,208,23068,11868,2,252,0.023,49,12,0.02,1798.714285714286,0.02,408,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Charlotte County, FL",FL,188910,204,11241,2511,1,389,0.066,24,11,0.03,643,0.01,98,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Flagler County, FL",FL,115081,173,6466,957,0,93,0.084,10,0,0.07,163,0,18,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Clay County, FL",FL,219252,173,17192,4201,7,325,0.033,15,9,0.03,516,0.07,160,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Sumter County, FL",FL,132420,170,8562,1723,1,243,0.067,17,0,0.07,290,0.02,34.14285714285715,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Martin County, FL",FL,161000,165,11163,3909,4,299,0.059,36,0,0.07,416.1428571428572,0.01,257,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Escambia County, FL",FL,318316,149,34590,3351,4,658,0.041,25,27,0.02,1253,0.15,161,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Indian River County, FL",FL,159923,146,11543,5443,5,278,0.042,9,9,0.05,324,0.14,37,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Okaloosa County, FL",FL,210738,144,19623,1744,2,344,0.038,8,0,0.02,431,0.01,103,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Citrus County, FL",FL,149657,135,10170,1407,1,420,0.079,17,6,0.05,332,0.02,63,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Santa Rosa County, FL",FL,184313,131,17616,1330,0,276,0.076,4,5,0.02,157,0,31,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Monroe County, FL",FL,74228,125,6264,1744,1,48,0.077,5,0,0.04,128,0,23.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Highlands County, FL",FL,106221,83,7531,2159,2,313,0.028,19,3,0.09,305,0.02,60,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Hendry County, FL",FL,42022,53,4435,277,2,77,0.103,0,0,0,26,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Walton County, FL",FL,74071,51,7262,645,0,81,0.046,10,0,0.02,136,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Nassau County, FL",FL,88625,51,7927,1741,0,118,0.025,0,1,0.06,58,0,14,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"DeSoto County, FL",FL,38001,50,3997,697,1,80,0.066,4,0,0.09,19.71428571428572,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,"Columbia County, FL",FL,71686,45,7784,1377,2,162,0.039,6,4,0.04,93.42857142857143,0,25.14285714285715,NA,NA,NA,NA,NA,NA,NA,NA
